customer_id,p_treatment,p_control,uplift
CUST_007898,0.18509729,0.07236315,0.11273414
CUST_002629,0.1540922,0.041377418,0.112714775
CUST_006872,0.12364035,0.010927372,0.11271298
CUST_000603,0.20436811,0.09170942,0.112658694
CUST_003568,0.12509567,0.012501851,0.112593815
CUST_007607,0.15802775,0.0455308,0.11249696
CUST_003841,0.18824463,0.07580612,0.11243851
CUST_002223,0.13625771,0.023828173,0.11242954
CUST_007911,0.13650858,0.024105009,0.11240357
CUST_004077,0.16220069,0.049878478,0.11232221
CUST_004372,0.21129909,0.09902337,0.11227572
CUST_002772,0.12649104,0.01426441,0.11222663
CUST_005462,0.12881391,0.016616404,0.1121975
CUST_002269,0.14463212,0.032450028,0.11218209
CUST_005328,0.1869018,0.07472109,0.1121807
CUST_003006,0.13059328,0.01841455,0.112178735
CUST_006308,0.1357775,0.023640675,0.112136826
CUST_002370,0.13491113,0.02285642,0.11205471
CUST_001843,0.12757751,0.015567183,0.11201033
CUST_000522,0.11774059,0.005784361,0.111956224
CUST_003954,0.19726816,0.08538358,0.11188458
CUST_007436,0.1556037,0.04377448,0.11182923
CUST_006649,0.42298618,0.31138238,0.1116038
CUST_006857,0.15278135,0.041276034,0.111505315
CUST_008160,0.18054585,0.06904055,0.1115053
CUST_004858,0.15437971,0.042880908,0.1114988
CUST_004319,0.17840722,0.06693461,0.111472614
CUST_002609,0.15653124,0.045213345,0.1113179
CUST_005949,0.15023036,0.038926896,0.11130346
CUST_002145,0.12158533,0.010359383,0.11122595
CUST_007813,0.13131683,0.020113628,0.11120319
CUST_000198,0.13822417,0.027045866,0.1111783
CUST_007140,0.11466386,0.0034934278,0.11117043
CUST_004712,0.16522002,0.05408312,0.1111369
CUST_007079,0.15245737,0.041347697,0.111109674
CUST_000994,0.12767641,0.016610438,0.11106598
CUST_004136,0.1567748,0.04574448,0.111030325
CUST_006082,0.15606892,0.04507632,0.110992596
CUST_005255,0.12844402,0.017568396,0.11087562
CUST_008166,0.16192155,0.051072244,0.110849306
CUST_001325,0.1353609,0.02454615,0.11081475
CUST_002444,0.197308,0.08660913,0.11069887
CUST_007217,0.16007678,0.049427442,0.11064934
CUST_007670,0.18572605,0.07507931,0.11064674
CUST_007056,0.14208317,0.031497978,0.11058519
CUST_000989,0.24230117,0.13175324,0.11054793
CUST_006753,0.12207305,0.011599122,0.11047392
CUST_000132,0.11729301,0.0068535884,0.11043942
CUST_002332,0.14511389,0.03477925,0.110334635
CUST_001908,0.12608361,0.015759373,0.11032424
CUST_008028,0.15522294,0.04492958,0.11029336
CUST_004225,0.18117693,0.071093634,0.1100833
CUST_005084,0.13489875,0.024829084,0.11006967
CUST_002459,0.17622006,0.066217095,0.110002965
CUST_001309,0.11732595,0.007332692,0.10999326
CUST_008066,0.11452846,0.0045617074,0.109966755
CUST_006373,0.12249663,0.012601842,0.10989478
CUST_007075,0.12627219,0.016407588,0.1098646
CUST_005187,0.28114426,0.17130359,0.109840676
CUST_000482,0.11771566,0.007906038,0.10980962
CUST_005607,0.40594488,0.2962027,0.109742194
CUST_007450,0.1186562,0.009066494,0.10958971
CUST_005665,0.14275251,0.033191208,0.10956131
CUST_002340,0.2148702,0.105319105,0.109551094
CUST_000078,0.14656104,0.037086423,0.109474614
CUST_002684,0.115468405,0.0060373326,0.10943107
CUST_007051,0.115975894,0.006546794,0.1094291
CUST_002723,0.15769644,0.048272774,0.10942367
CUST_001745,0.1195595,0.0101529,0.1094066
CUST_003280,0.15720358,0.04780613,0.109397456
CUST_002473,0.17403047,0.06466384,0.109366626
CUST_000191,0.31932136,0.20998919,0.109332174
CUST_007317,0.31080118,0.201534,0.109267175
CUST_003396,0.15657797,0.04739804,0.10917994
CUST_000650,0.13709988,0.027922012,0.109177865
CUST_006167,0.19129235,0.082157634,0.10913471
CUST_002076,0.16906959,0.059965476,0.10910411
CUST_003937,0.1391904,0.030171605,0.1090188
CUST_006950,0.17099214,0.06200569,0.108986445
CUST_007951,0.115893334,0.0069221635,0.10897117
CUST_002186,0.21497694,0.106008716,0.10896822
CUST_001524,0.1200143,0.011124709,0.108889595
CUST_004385,0.17944382,0.07059291,0.10885091
CUST_005090,0.12945607,0.020609671,0.1088464
CUST_001260,0.13656937,0.027732193,0.10883717
CUST_003615,0.13797706,0.0291454,0.10883167
CUST_008213,0.16607265,0.057256076,0.10881658
CUST_007761,0.1124245,0.0036410294,0.10878347
CUST_004879,0.1944431,0.08567894,0.108764164
CUST_004250,0.13618314,0.027513228,0.108669914
CUST_006163,0.16828436,0.059633587,0.108650774
CUST_002780,0.8844738,0.7759032,0.108570576
CUST_006356,0.115217,0.0067775403,0.10843946
CUST_002596,0.12230371,0.013901968,0.108401746
CUST_002188,0.11688846,0.008654882,0.10823358
CUST_001768,0.16374446,0.055532217,0.10821225
CUST_007762,0.11411839,0.0059235254,0.108194865
CUST_007175,0.14487138,0.03686684,0.10800454
CUST_001425,0.1298501,0.021906866,0.10794324
CUST_004301,0.12935603,0.02142735,0.10792868
CUST_002996,0.16688617,0.059197593,0.107688576
CUST_001582,0.16688617,0.059197593,0.107688576
CUST_001461,0.13818899,0.030510804,0.10767818
CUST_005155,0.13208213,0.0244635,0.10761863
CUST_004063,0.12301059,0.015434962,0.107575625
CUST_004815,0.16280782,0.055266507,0.107541315
CUST_006352,0.1736846,0.06615441,0.107530184
CUST_000618,0.12882885,0.021299077,0.107529774
CUST_004623,0.14132044,0.033823933,0.1074965
CUST_008152,0.11665042,0.009225464,0.10742495
CUST_000147,0.13913302,0.031728234,0.10740478
CUST_003728,0.13680662,0.029408257,0.10739836
CUST_005608,0.13926141,0.031926807,0.1073346
CUST_003865,0.13623153,0.028964585,0.10726694
CUST_004175,0.111349076,0.004171181,0.1071779
CUST_001202,0.11544461,0.008286205,0.1071584
CUST_000772,0.14778024,0.0406494,0.10713084
CUST_002744,0.11734527,0.010264847,0.10708043
CUST_003716,0.12018267,0.0131125115,0.10707016
CUST_002762,0.121449746,0.014408897,0.10704085
CUST_004348,0.12706025,0.0200437,0.10701655
CUST_004150,0.120035075,0.013040402,0.10699467
CUST_002904,0.121709384,0.014732474,0.10697691
CUST_004429,0.1347489,0.027791247,0.10695766
CUST_006757,0.13120086,0.024311906,0.10688896
CUST_002601,0.3873743,0.280486,0.106888324
CUST_001854,0.19108477,0.08424801,0.106836766
CUST_002129,0.118578404,0.011774436,0.10680397
CUST_000700,0.122290075,0.015502585,0.10678749
CUST_001810,0.11794524,0.011310421,0.10663482
CUST_000921,0.13047205,0.023849957,0.10662209
CUST_006271,0.115559876,0.009031261,0.10652862
CUST_004173,0.18734801,0.08093428,0.10641373
CUST_004821,0.12440811,0.018030928,0.106377184
CUST_006502,0.14434944,0.03803046,0.10631898
CUST_004982,0.16399957,0.057689596,0.10630998
CUST_002246,0.13697907,0.030709483,0.10626959
CUST_006300,0.15521786,0.048969056,0.106248796
CUST_002374,0.10935873,0.0031369093,0.10622182
CUST_007937,0.110354535,0.0042052837,0.10614925
CUST_001085,0.13385494,0.027772078,0.106082864
CUST_006453,0.114483364,0.008434398,0.106048964
CUST_005657,0.12507398,0.019052606,0.106021374
CUST_006532,0.11067371,0.004652736,0.10602097
CUST_007198,0.6357364,0.5297256,0.106010795
CUST_008009,0.112046,0.006092441,0.10595356
CUST_004584,0.16386852,0.05791775,0.105950765
CUST_000265,0.12292974,0.017159225,0.10577051
CUST_002366,0.15310343,0.047375403,0.10572802
CUST_001304,0.12085048,0.015218942,0.10563154
CUST_001871,0.13965908,0.03406304,0.105596036
CUST_002159,0.16190118,0.056341376,0.105559796
CUST_004237,0.1401383,0.034598492,0.105539806
CUST_001853,0.11552517,0.01003767,0.1054875
CUST_004707,0.14170514,0.036251403,0.10545374
CUST_007493,0.14555931,0.040135093,0.10542422
CUST_000158,0.13587545,0.030481867,0.10539358
CUST_001264,0.1435416,0.03818232,0.105359286
CUST_007124,0.14689505,0.04158263,0.10531242
CUST_001683,0.14813241,0.042832512,0.105299905
CUST_002615,0.10820227,0.0029026223,0.10529965
CUST_003482,0.1306986,0.02543714,0.10526147
CUST_006663,0.1088757,0.0036973504,0.10517835
CUST_000150,0.14962898,0.044503946,0.10512504
CUST_007560,0.14520265,0.040110026,0.10509263
CUST_006595,0.11512823,0.010068192,0.10506003
CUST_007070,0.10941538,0.004427386,0.104987994
CUST_005510,0.114486985,0.009504423,0.10498256
CUST_006645,0.14270252,0.0378043,0.104898214
CUST_003641,0.17254536,0.06775115,0.10479421
CUST_005142,0.24293855,0.13814676,0.10479179
CUST_006708,0.111691155,0.0069676056,0.10472355
CUST_006894,0.17135836,0.06671501,0.10464335
CUST_007634,0.16252393,0.057898525,0.104625404
CUST_002405,0.2110554,0.10645936,0.10459604
CUST_004574,0.15736227,0.052951206,0.104411066
CUST_008138,0.14832951,0.04398798,0.10434154
CUST_003546,0.10509452,0.0007611394,0.104333386
CUST_007407,0.10622596,0.0019356094,0.10429035
CUST_003078,0.13705729,0.032777395,0.10427989
CUST_006914,0.12010957,0.015856236,0.10425334
CUST_002673,0.10962434,0.005385758,0.104238585
CUST_007149,0.1792404,0.075069904,0.1041705
CUST_004467,0.27976245,0.17559254,0.104169905
CUST_006231,0.109272495,0.0051429546,0.10412954
CUST_001944,0.16176987,0.05772701,0.10404286
CUST_003438,0.13937865,0.03539544,0.10398321
CUST_003727,0.12919295,0.025214424,0.10397852
CUST_004229,0.12300267,0.01904427,0.1039584
CUST_002074,0.13077281,0.026889043,0.10388377
CUST_004262,0.13101771,0.027165212,0.1038525
CUST_004341,0.12268975,0.018936202,0.103753544
CUST_002152,0.11682478,0.013079984,0.1037448
CUST_004394,0.20102285,0.097286575,0.103736274
CUST_005520,0.14175595,0.03804229,0.10371366
CUST_002551,0.1228863,0.019209165,0.10367714
CUST_002180,0.1996362,0.095959865,0.10367634
CUST_007866,0.12748137,0.023814246,0.103667125
CUST_007791,0.14609665,0.042467613,0.10362904
CUST_008186,0.12613732,0.022608338,0.10352898
CUST_004922,0.14167115,0.03816912,0.103502035
CUST_006292,0.11802945,0.014669526,0.10335992
CUST_003581,0.13064529,0.027322708,0.10332258
CUST_001922,0.14809367,0.04480751,0.10328616
CUST_005763,0.14769076,0.044481486,0.10320927
CUST_006951,0.1188227,0.015633615,0.10318909
CUST_000555,0.12216336,0.019010182,0.103153184
CUST_005579,0.13812348,0.035010196,0.103113286
CUST_007208,0.12989736,0.026825726,0.10307163
CUST_001607,0.16516595,0.062145453,0.10302049
CUST_003889,0.16483943,0.061823208,0.10301623
CUST_002178,0.11713645,0.014189532,0.102946915
CUST_007943,0.15680392,0.053870592,0.10293333
CUST_000161,0.12530065,0.022421222,0.10287942
CUST_007287,0.10835683,0.0054959347,0.1028609
CUST_003598,0.10915777,0.006306979,0.102850795
CUST_005152,0.12977836,0.026981696,0.10279666
CUST_001383,0.18706393,0.08426972,0.102794215
CUST_005755,0.11632426,0.013570949,0.10275331
CUST_006544,0.11796673,0.015217128,0.1027496
CUST_007735,0.5193366,0.416654,0.10268259
CUST_002388,0.13409239,0.031443276,0.102649115
CUST_007905,0.1282976,0.025676003,0.10262159
CUST_003136,0.1282976,0.025676003,0.10262159
CUST_000697,0.10869051,0.00623301,0.1024575
CUST_000223,0.137954,0.03554371,0.10241029
CUST_007481,0.14692657,0.04452595,0.102400616
CUST_002408,0.22136904,0.11899553,0.10237351
CUST_001093,0.77378887,0.6714337,0.10235518
CUST_004423,0.129084,0.026754353,0.10232966
CUST_003337,0.22105241,0.11874327,0.10230914
CUST_002918,0.10409798,0.0018318223,0.102266155
CUST_007878,0.10856172,0.0063794283,0.10218229
CUST_006834,0.107564844,0.0053971773,0.102167666
CUST_004690,0.1112738,0.009111381,0.10216242
CUST_002577,0.16413628,0.06199827,0.102138005
CUST_000255,0.13992354,0.037806913,0.10211663
CUST_003404,0.14105141,0.038962625,0.10208879
CUST_003630,0.15529771,0.053240266,0.10205744
CUST_001374,0.108714946,0.0067076967,0.10200725
CUST_002305,0.13441263,0.032418918,0.10199371
CUST_007807,0.1459097,0.04401047,0.10189922
CUST_000456,0.22473365,0.12289166,0.10184199
CUST_008206,0.11740979,0.015600619,0.10180917
CUST_001070,0.1817967,0.07999531,0.10180139
CUST_004704,0.5771676,0.47539845,0.10176912
CUST_003119,0.10994056,0.008185892,0.101754665
CUST_007889,0.112813115,0.011072092,0.10174102
CUST_000285,0.11535091,0.013638579,0.10171233
CUST_000689,0.14759065,0.045893997,0.101696655
CUST_000218,0.33298472,0.23132429,0.10166043
CUST_007323,0.118504696,0.016851667,0.101653025
CUST_001555,0.14693071,0.045350246,0.10158046
CUST_000503,0.1845504,0.08298682,0.10156359
CUST_002433,0.15232854,0.050821617,0.10150692
CUST_005012,0.124525435,0.023049647,0.10147579
CUST_003237,0.13395038,0.032480486,0.1014699
CUST_004481,0.15816633,0.05671475,0.10145158
CUST_007172,0.17236948,0.07103519,0.10133429
CUST_003048,0.20574147,0.10444175,0.10129972
CUST_003762,0.14178623,0.040497128,0.10128911
CUST_005596,0.12547271,0.024201483,0.10127123
CUST_001968,0.13768646,0.036489237,0.10119723
CUST_007090,0.20947345,0.10828589,0.10118756
CUST_001528,0.20947345,0.10828589,0.10118756
CUST_004266,0.1441167,0.042986415,0.101130284
CUST_004079,0.17172699,0.07060997,0.101117015
CUST_007679,0.117127374,0.016018223,0.10110915
CUST_002550,0.120130375,0.019063897,0.10106648
CUST_003063,0.1103294,0.009297622,0.10103177
CUST_007488,0.1873722,0.08639049,0.100981705
CUST_004314,0.15851288,0.05753934,0.10097353
CUST_004149,0.10540235,0.0044566654,0.10094568
CUST_000328,0.14099647,0.040103093,0.10089338
CUST_004248,0.11011373,0.009327599,0.100786135
CUST_000044,0.23391883,0.13315775,0.100761086
CUST_000004,0.11570113,0.014971686,0.10072944
CUST_000652,0.50752336,0.40681782,0.100705534
CUST_000292,0.14782271,0.047164716,0.10065799
CUST_006911,0.15010576,0.049493846,0.10061191
CUST_003201,0.11123795,0.010631596,0.10060635
CUST_006089,0.11459078,0.013990307,0.10060047
CUST_003688,0.15160005,0.050999593,0.10060045
CUST_002160,0.10652637,0.005960371,0.100566
CUST_000093,0.10983415,0.009315336,0.100518815
CUST_005574,0.10471182,0.004214299,0.10049752
CUST_002776,0.10578453,0.0053176377,0.10046689
CUST_002813,0.103437915,0.0030611635,0.100376755
CUST_006992,0.15071864,0.050387137,0.10033151
CUST_007802,0.13332464,0.033008724,0.10031591
CUST_005547,0.10811656,0.007838975,0.10027759
CUST_002300,0.19917059,0.09892323,0.10024736
CUST_007141,0.12209146,0.021870289,0.10022117
CUST_003139,0.18748353,0.08730668,0.100176856
CUST_006685,0.10325434,0.003130242,0.1001241
CUST_000367,0.10314408,0.0030306906,0.10011339
CUST_000520,0.12119922,0.021093352,0.10010587
CUST_006168,0.1668621,0.06678684,0.10007526
CUST_007261,0.12061767,0.020549068,0.10006861
CUST_004567,0.11432651,0.014264974,0.100061536
CUST_003644,0.1478786,0.04784743,0.10003117
CUST_002862,0.22081266,0.120868824,0.09994384
CUST_001022,0.10949639,0.009632993,0.0998634
CUST_007095,0.12229577,0.022452442,0.09984332
CUST_003633,0.11335588,0.013602788,0.0997531
CUST_004808,0.114226624,0.0144775,0.099749126
CUST_007864,0.21374302,0.11401556,0.09972746
CUST_007179,0.118144654,0.018432438,0.099712215
CUST_003797,0.13444802,0.03489794,0.09955008
CUST_004115,0.14471199,0.045210797,0.09950119
CUST_003130,0.44171232,0.34223503,0.09947729
CUST_002120,0.12635589,0.026929997,0.09942589
CUST_000737,0.14002739,0.04061637,0.09941102
CUST_005129,0.14427096,0.044955857,0.0993151
CUST_004642,0.122406565,0.02312605,0.099280514
CUST_004904,0.17758775,0.07831686,0.09927089
CUST_001109,0.112632364,0.013433795,0.099198565
CUST_000463,0.1082695,0.009103033,0.09916647
CUST_003365,0.14138204,0.04225381,0.09912823
CUST_000028,0.12129153,0.02223442,0.099057116
CUST_008135,0.2273708,0.12832132,0.09904948
CUST_007643,0.1569429,0.057902515,0.09904039
CUST_006986,0.14168437,0.04264494,0.09903943
CUST_002563,0.17782012,0.078787096,0.09903302
CUST_006327,0.1022216,0.0032022975,0.099019304
CUST_004274,0.11097806,0.011965844,0.09901222
CUST_007313,0.16573986,0.066779196,0.09896067
CUST_006949,0.11204384,0.013253706,0.09879014
CUST_002112,0.110777415,0.0120416675,0.09873575
CUST_006157,0.109231286,0.010585596,0.09864569
CUST_006819,0.10571115,0.0070994557,0.09861169
CUST_007939,0.12569821,0.027102834,0.09859537
CUST_002013,0.102540426,0.0039653033,0.09857512
CUST_005297,0.1111876,0.0126464125,0.098541185
CUST_003903,0.12205773,0.023599284,0.09845845
CUST_001813,0.112525105,0.014101331,0.09842377
CUST_001472,0.118880235,0.020467693,0.09841254
CUST_005423,0.10997658,0.011635197,0.09834138
CUST_003742,0.12267869,0.024357086,0.0983216
CUST_007648,0.11194129,0.013673533,0.098267764
CUST_000339,0.1370838,0.038834557,0.09824924
CUST_007733,0.105363436,0.007133219,0.09823022
CUST_001368,0.109763354,0.011576369,0.098186985
CUST_006864,0.11960842,0.021602932,0.09800549
CUST_006135,0.1477115,0.04972729,0.09798421
CUST_005287,0.13171634,0.033910997,0.09780534
CUST_007877,0.21745639,0.119659066,0.09779732
CUST_004520,0.1618763,0.06410919,0.097767115
CUST_005108,0.23064062,0.13290226,0.097738355
CUST_004803,0.17215593,0.074423574,0.09773236
CUST_006002,0.15649566,0.058780972,0.09771469
CUST_003206,0.21538338,0.11773125,0.09765213
CUST_007238,0.10823064,0.010652044,0.0975786
CUST_000269,0.13938682,0.04193488,0.09745194
CUST_004478,0.111842096,0.01442124,0.09742086
CUST_001432,0.11064242,0.013275293,0.09736712
CUST_007057,0.14635864,0.04903828,0.09732036
CUST_000403,0.10711141,0.009843822,0.09726759
CUST_007979,0.11411691,0.016885355,0.09723155
CUST_004986,0.10290736,0.0056817112,0.09722565
CUST_007193,0.14641376,0.04920857,0.09720519
CUST_001128,0.14948401,0.05227968,0.09720433
CUST_006093,0.16953295,0.0724374,0.09709556
CUST_004050,0.11068041,0.013699976,0.09698043
CUST_006732,0.11993961,0.02298505,0.09695456
CUST_000888,0.12396678,0.027070124,0.09689666
CUST_002103,0.15265124,0.055781383,0.096869856
CUST_007890,0.11385326,0.017055346,0.09679791
CUST_005972,0.115264386,0.01852554,0.096738845
CUST_007315,0.14175229,0.045031462,0.09672083
CUST_003910,0.34849814,0.25180832,0.09668982
CUST_006040,0.11917156,0.022519348,0.09665221
CUST_000313,0.1410006,0.04436568,0.09663492
CUST_001064,0.16989842,0.07337693,0.09652149
CUST_004755,0.1618628,0.06534361,0.096519195
CUST_003218,0.1618628,0.06534361,0.096519195
CUST_008218,0.15410806,0.057625197,0.096482866
CUST_001409,0.14082845,0.044351432,0.09647702
CUST_006919,0.10200259,0.0055634575,0.09643913
CUST_000819,0.117935754,0.021557294,0.09637846
CUST_002773,0.15486805,0.05849921,0.09636884
CUST_002739,0.13059393,0.034280244,0.096313685
CUST_001686,0.13310543,0.0369056,0.096199825
CUST_005472,0.17243807,0.07628272,0.09615535
CUST_004892,0.17088638,0.07475028,0.0961361
CUST_001615,0.11466875,0.018589692,0.09607906
CUST_003202,0.12259206,0.02652752,0.09606454
CUST_000211,0.13140474,0.035343137,0.0960616
CUST_001709,0.15705529,0.061151326,0.09590396
CUST_000494,0.23347564,0.13757615,0.09589949
CUST_006241,0.16861592,0.07272346,0.09589246
CUST_008110,0.22348215,0.1276933,0.09578885
CUST_005345,0.14697812,0.051202785,0.095775336
CUST_005113,0.18909073,0.093337014,0.095753714
CUST_004587,0.10397029,0.008268837,0.095701456
CUST_000677,0.26331338,0.16768375,0.09562963
CUST_006877,0.15209672,0.056482706,0.095614016
CUST_001985,0.23125294,0.13574432,0.09550862
CUST_003157,0.21065885,0.11531238,0.095346466
CUST_000562,0.103636086,0.008340462,0.09529562
CUST_008068,0.20259784,0.10731775,0.09528009
CUST_002303,0.17712209,0.08188659,0.0952355
CUST_001209,0.10620273,0.011043773,0.09515896
CUST_002377,0.139526,0.044381496,0.095144495
CUST_004776,0.14060207,0.04546555,0.095136516
CUST_001868,0.13957843,0.04448035,0.09509808
CUST_004875,0.10372448,0.008647656,0.09507682
CUST_005955,0.12232306,0.027324405,0.09499866
CUST_004257,0.16262423,0.06766927,0.09495495
CUST_001920,0.121320866,0.026389245,0.09493162
CUST_000653,0.10128193,0.006371279,0.09491065
CUST_004600,0.10128193,0.006371279,0.09491065
CUST_003240,0.12672809,0.031868078,0.09486001
CUST_007099,0.109159276,0.014338513,0.09482076
CUST_004863,0.11316141,0.018457163,0.09470424
CUST_000800,0.14173532,0.047097944,0.09463737
CUST_000724,0.14173532,0.047097944,0.09463737
CUST_008237,0.1496457,0.05501089,0.094634816
CUST_004392,0.11915081,0.024586527,0.09456428
CUST_001257,0.10416651,0.009672843,0.094493665
CUST_000559,0.19839115,0.10397202,0.09441914
CUST_003308,0.11352087,0.019112434,0.09440844
CUST_002792,0.13196677,0.037573967,0.09439281
CUST_004530,0.099733874,0.0053655175,0.09436835
CUST_003683,0.16047888,0.06619391,0.09428497
CUST_000499,0.09595732,0.00176925,0.094188064
CUST_001139,0.12342758,0.029263502,0.09416407
CUST_000831,0.12342758,0.029263502,0.09416407
CUST_000992,0.3374528,0.24331157,0.09414123
