age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,probability,rank
57,services,married,high.school,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.08058373,620
30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.08057074,621
59,retired,married,basic.9y,no,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0.08031035,622
33,services,single,basic.6y,no,unknown,unknown,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.08019304,623
59,retired,married,university.degree,no,yes,no,cellular,aug,tue,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.08011515,624
35,services,single,high.school,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.07994302,625
40,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.079911955,626
46,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.079530455,627
31,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.07948229,628
39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.079436615,629
50,admin.,married,professional.course,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.079348594,630
51,technician,married,professional.course,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.07920446,631
39,services,married,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07917376,632
49,blue-collar,single,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0.07907271,633
38,technician,single,basic.6y,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.07900811,634
50,self-employed,married,professional.course,no,no,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.0787995,635
39,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0.07876043,636
48,self-employed,married,university.degree,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0.07872787,637
35,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.078689,638
32,management,single,university.degree,no,no,no,telephone,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.078672186,639
35,technician,single,basic.9y,no,yes,yes,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.07864845,640
40,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07863606,641
33,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.07862001,642
59,entrepreneur,married,basic.4y,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.07839911,643
38,housemaid,divorced,university.degree,no,yes,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.078386,644
30,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.07829009,645
26,services,single,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.07826368,646
31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.078235514,647
26,admin.,single,university.degree,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07822113,648
30,management,married,university.degree,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07816103,649
41,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0.07810001,650
26,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0.077975824,651
34,technician,divorced,university.degree,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.07768967,652
43,retired,married,basic.9y,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.077672176,653
36,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.07756638,654
52,admin.,married,university.degree,no,yes,no,cellular,aug,mon,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.07754026,655
59,housemaid,single,professional.course,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.0774081,656
35,admin.,single,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.07737673,657
34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0.07731063,658
56,self-employed,married,university.degree,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0.07708414,659
27,admin.,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.07704549,660
29,student,single,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0.076992095,661
47,technician,married,professional.course,no,yes,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.07677896,662
54,technician,divorced,university.degree,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0.07664137,663
50,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.07661511,664
35,management,married,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.07651931,665
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0.07637266,666
34,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.076095626,667
32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.07599178,668
43,technician,married,basic.9y,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.07583465,669
36,admin.,married,university.degree,no,yes,no,cellular,jul,mon,10,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.075834416,670
32,technician,married,university.degree,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.07564539,671
33,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.0754733,672
32,management,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07545642,673
51,retired,married,basic.9y,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.075354494,674
38,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.075306095,675
34,admin.,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.07526374,676
39,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.07517862,677
34,technician,divorced,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.07486662,678
57,management,divorced,professional.course,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.07481421,679
53,admin.,married,university.degree,no,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0.07476854,680
57,self-employed,married,basic.4y,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.07474882,681
32,admin.,single,high.school,no,no,no,cellular,nov,mon,2,999,2,failure,-1.1,94.767,-50.8,1.048,4963.6,0.074720316,682
54,admin.,divorced,professional.course,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0.07453058,683
26,admin.,married,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.074224815,684
31,admin.,married,university.degree,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.07416655,685
26,admin.,married,high.school,no,yes,yes,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.07410454,686
27,admin.,single,university.degree,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.07398261,687
32,admin.,single,university.degree,no,no,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0.07380723,688
52,admin.,married,university.degree,no,no,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.073373005,689
39,admin.,married,high.school,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.073324926,690
37,management,married,university.degree,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0.07326394,691
32,unknown,single,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07303807,692
38,self-employed,married,professional.course,no,no,no,cellular,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.07286742,693
24,blue-collar,married,professional.course,no,no,no,cellular,jul,tue,10,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.072447374,694
24,student,single,university.degree,unknown,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.07241736,695
33,technician,single,professional.course,no,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.07236502,696
35,blue-collar,married,university.degree,no,unknown,unknown,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.072325595,697
49,management,married,university.degree,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.07227207,698
34,admin.,married,high.school,no,no,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.07220992,699
56,management,married,university.degree,no,no,no,telephone,apr,fri,2,999,2,failure,-1.8,93.075,-47.1,1.479,5099.1,0.07212802,700
43,admin.,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.07192514,701
37,admin.,married,university.degree,no,no,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.07190872,702
48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.071824245,703
36,entrepreneur,married,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.07177589,704
28,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.071682684,705
40,management,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.07166429,706
41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0.071576245,707
35,admin.,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.071406156,708
39,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.07131335,709
45,admin.,married,high.school,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.07131185,710
33,admin.,married,university.degree,no,unknown,unknown,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.071215816,711
32,management,divorced,university.degree,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0.070977286,712
38,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.070741154,713
35,technician,married,university.degree,no,yes,yes,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.07073847,714
37,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.07064104,715
52,housemaid,married,basic.6y,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.07046598,716
33,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.070435084,717
35,services,married,high.school,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0.070425995,718
29,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0.070361294,719
46,entrepreneur,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0.070353016,720
44,admin.,married,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.07033975,721
54,management,married,university.degree,no,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0.07033781,722
48,admin.,married,high.school,unknown,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0.07026077,723
31,blue-collar,single,high.school,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0.070149995,724
58,management,married,university.degree,no,yes,yes,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0.070144415,725
34,blue-collar,married,professional.course,unknown,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.07008227,726
43,services,married,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.070054226,727
49,management,married,university.degree,no,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.070020735,728
33,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,2,failure,-1.7,94.055,-39.8,0.727,4991.6,0.07000142,729
36,technician,married,professional.course,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.06999299,730
35,management,married,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0.06989543,731
25,admin.,single,high.school,no,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.06989389,732
38,technician,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.069783196,733
30,technician,single,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.06963357,734
36,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.06949492,735
53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.06947137,736
44,services,divorced,high.school,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.06941033,737
33,technician,single,professional.course,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0.06922258,738
30,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.06913141,739
50,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.06903624,740
60,retired,divorced,high.school,unknown,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.06897275,741
31,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.0689051,742
53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.0687424,743
31,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0.06862677,744
35,admin.,married,basic.9y,no,yes,yes,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.06861665,745
39,technician,married,professional.course,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.06858114,746
37,unemployed,single,university.degree,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.06845457,747
35,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.06841709,748
41,blue-collar,married,basic.4y,no,no,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0.068380035,749
36,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.068351746,750
24,student,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0.06828698,751
38,technician,married,professional.course,unknown,no,no,cellular,apr,fri,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0.06828181,752
32,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0.06823627,753
33,admin.,divorced,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.06822717,754
39,entrepreneur,married,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.06800804,755
39,admin.,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.06797116,756
38,blue-collar,single,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0.067896694,757
30,technician,single,professional.course,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0.067659296,758
33,blue-collar,single,basic.4y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0.067619406,759
31,admin.,single,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.06750663,760
53,retired,divorced,basic.4y,unknown,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0.06745651,761
43,admin.,married,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.06734054,762
34,blue-collar,single,basic.6y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0.06728743,763
24,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.06717593,764
44,self-employed,single,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.06715594,765
56,management,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0.06712443,766
46,services,married,unknown,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.06710642,767
36,technician,single,university.degree,no,no,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0.06701069,768
31,unemployed,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.06698811,769
38,entrepreneur,married,university.degree,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0.06692847,770
35,admin.,single,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0.066908985,771
44,admin.,married,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0.06680364,772
54,retired,married,professional.course,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.06664515,773
36,technician,married,professional.course,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.06659448,774
31,services,married,high.school,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.066581085,775
29,admin.,single,high.school,no,yes,yes,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0.066408776,776
30,technician,single,professional.course,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0.06636798,777
49,admin.,married,university.degree,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0.066283874,778
41,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0.066263534,779
23,admin.,single,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0.066188395,780
38,self-employed,single,basic.9y,unknown,yes,yes,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0.06616562,781
31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0.066011325,782
